# Gold refractive index data
# Wavelength[μm] n k
# Data from Johnson and Christy (1972)
0.1879	1.28	1.188
0.1916	1.32	1.203
0.1953	1.34	1.226
0.1993	1.33	1.251
0.2033	1.30	1.277
0.2073	1.30	1.304
0.2119	1.30	1.350
0.2164	1.30	1.387
0.2214	1.31	1.427
0.2262	1.30	1.460
0.2313	1.32	1.497
0.2371	1.32	1.536
0.2426	1.33	1.577
0.2490	1.33	1.631
0.2551	1.34	1.688
0.2616	1.36	1.749
0.2689	1.38	1.803
0.2761	1.42	1.847
0.2844	1.44	1.869
0.2924	1.48	1.878
0.3009	1.52	1.889
0.3107	1.55	1.893
0.3204	1.56	1.898
0.3315	1.56	1.883
0.3425	1.54	1.871
0.3542	1.51	1.866
0.3679	1.48	1.895
0.3815	1.42	1.933
0.3974	1.31	1.952
0.4133	1.04	1.898
0.4305	0.62	1.839
0.4509	0.43	2.015
0.4714	0.29	2.278
0.4959	0.21	2.538
0.5209	0.14	2.813
0.5486	0.13	3.123
0.5821	0.14	3.460
0.6168	0.15	3.797
0.6595	0.16	4.175
0.7045	0.17	4.556
0.7560	0.22	5.000
0.8211	0.27	5.502
0.8920	0.35	6.044
0.9840	0.43	6.704
1.0880	0.56	7.478
1.2160	0.91	8.522
1.3930	1.09	9.736
1.6100	1.65	11.30
1.9370	2.01	13.07
